feature_map_family,ansatz_family,num_qubits,depth,topology,noise_condition,expressibility_kl_mean,meyer_wallach_mean,gradient_variance_mean,expressibility_kl_std,meyer_wallach_std,gradient_variance_std
local_z,real_amplitudes,8,2,full,noisy,4.22996494877582,0.00455915100889134,6.694082464624559e-12,1.2643800921263402,5.4590165463410454e-05,2.910753430157951e-12
local_z,real_amplitudes,8,2,linear,noiseless,3.694543312748926,1.1014633649608639e-14,0.17645442908153264,0.44750694632368504,4.8949099573829255e-17,0.02124510214991818
local_z,real_amplitudes,8,2,linear,noisy,4.22996494877582,0.00455915100889134,0.1607272853418373,1.2643800921263402,5.4590165463410454e-05,0.036978881129764905
local_z,real_amplitudes,8,4,circular,noiseless,3.8356625563557842,2.2366331009493482e-14,0.0028118034813175807,0.581304270056017,4.848341109633881e-17,0.001403987685518014
local_z,real_amplitudes,8,4,circular,noisy,3.4311301008842916,0.0082840056973182,6.325631979597623e-06,1.3949306761350846,6.898665719216078e-05,6.7415743125125235e-06
local_z,real_amplitudes,8,4,full,noiseless,3.8356625563557842,2.2366331009493482e-14,0.026131369863693688,0.581304270056017,4.848341109633881e-17,0.014002585604286785
local_z,real_amplitudes,8,4,full,noisy,3.4311301008842916,0.0082840056973182,1.3193844722945155e-34,1.3949306761350846,6.898665719216078e-05,4.6785244482646025e-35
local_z,real_amplitudes,8,4,linear,noiseless,3.8356625563557842,2.2366331009493482e-14,0.061842064958124755,0.581304270056017,4.848341109633881e-17,0.03145339191237665
local_z,real_amplitudes,8,4,linear,noisy,3.4311301008842916,0.0082840056973182,0.05506351860468291,1.3949306761350846,6.898665719216078e-05,0.030984816103652682
local_z,real_amplitudes,8,8,circular,noiseless,2.4874639300275314,4.502886952195695e-14,0.00149863038527203,0.30571622077969113,4.5149676343261534e-17,0.0007952884328926747
local_z,real_amplitudes,8,8,circular,noisy,2.1097931861807253,0.016200137229379512,7.710685014882515e-16,0.8425249817069339,0.00010168151462415635,1.0928699064507047e-15
local_z,real_amplitudes,8,8,full,noiseless,2.4874639300275314,4.502886952195695e-14,0.00287434337360324,0.30571622077969113,4.5149676343261534e-17,0.0017808227022362696
local_z,real_amplitudes,8,8,full,noisy,2.1097931861807253,0.016200137229379512,1.4910973434342593e-34,0.8425249817069339,0.00010168151462415635,3.167791320058555e-35
local_z,real_amplitudes,8,8,linear,noiseless,2.4874639300275314,4.502886952195695e-14,0.01173697279900599,0.30571622077969113,4.5149676343261534e-17,0.007154329385857239
local_z,real_amplitudes,8,8,linear,noisy,2.1097931861807253,0.016200137229379512,0.007078628621715641,0.8425249817069339,0.00010168151462415635,0.005414591673391079
local_z,real_amplitudes,10,1,circular,noiseless,0.3636146533577092,6.323275236752579e-15,0.06421165112045836,0.3266131143382107,2.6998945992926267e-17,0.06028988637229974
local_z,real_amplitudes,10,1,circular,noisy,0.10748475651087093,0.00292260925237601,1.620435463939143e-13,0.18979413906465256,1.6630579130358787e-16,3.599210483897033e-13
local_z,real_amplitudes,10,1,full,noiseless,0.3636146533577092,6.323275236752579e-15,0.11793985038358001,0.3266131143382107,2.6998945992926267e-17,0.07296776220620237
local_z,real_amplitudes,10,1,full,noisy,0.10748475651087093,0.00292260925237601,2.3530460651138718e-23,0.18979413906465256,1.6630579130358787e-16,1.6128871294300493e-23
local_z,real_amplitudes,10,1,linear,noiseless,0.3636146533577092,6.323275236752579e-15,0.1518129262771833,0.3266131143382107,2.6998945992926267e-17,0.09780520441370617
local_z,real_amplitudes,10,1,linear,noisy,0.10748475651087093,0.00292260925237601,0.1394683271069,0.18979413906465256,1.6630579130358787e-16,0.09507889312896314
local_z,real_amplitudes,10,2,circular,noiseless,5.7876029793567385,1.3345657912111619e-14,0.02769530952511485,0.8842414362990414,6.630024103890392e-17,0.005015219379306306
local_z,real_amplitudes,10,2,circular,noisy,5.809162471591025,0.0049713163905860695,6.429572854873707e-12,3.3239770528911197,5.291796777790857e-05,1.1904291966364043e-11
local_z,real_amplitudes,10,2,full,noiseless,5.7876029793567385,1.3345657912111619e-14,0.10159420755520288,0.8842414362990414,6.630024103890392e-17,0.009702214982449331
local_z,real_amplitudes,10,2,full,noisy,5.809162471591025,0.0049713163905860695,2.0147022188851664e-30,3.3239770528911197,5.291796777790857e-05,1.3696844077770542e-30
local_z,real_amplitudes,10,2,linear,noiseless,5.7876029793567385,1.3345657912111619e-14,0.1808508656460878,0.8842414362990414,6.630024103890392e-17,0.023117020981278408
local_z,real_amplitudes,10,2,linear,noisy,5.809162471591025,0.0049713163905860695,0.16326424808547113,3.3239770528911197,5.291796777790857e-05,0.03169738270758674
local_z,real_amplitudes,10,4,circular,noiseless,5.643323413182903,2.751576744230988e-14,0.002241519638003556,0.5647349496767058,7.019325991284925e-17,0.0013979066291550984
local_z,real_amplitudes,10,4,circular,noisy,5.902988054284658,0.008953693661206439,1.7472954152522832e-05,2.684282300896662,5.7402197059238566e-05,3.138719691466085e-05
local_z,real_amplitudes,10,4,full,noiseless,5.643323413182903,2.751576744230988e-14,0.0225445500678285,0.5647349496767058,7.019325991284925e-17,0.011081572105389273
local_z,real_amplitudes,10,4,full,noisy,5.902988054284658,0.008953693661206439,7.673698867420711e-32,2.684282300896662,5.7402197059238566e-05,1.027487858427507e-31
local_z,real_amplitudes,10,4,linear,noiseless,5.643323413182903,2.751576744230988e-14,0.055132738901768376,0.5647349496767058,7.019325991284925e-17,0.027273770315657083
local_z,real_amplitudes,10,4,linear,noisy,5.902988054284658,0.008953693661206439,0.0456616246510387,2.684282300896662,5.7402197059238566e-05,0.02282889485030807
local_z,real_amplitudes,10,8,circular,noiseless,2.8078912251851937,5.5860982506317215e-14,0.00036285965449839,0.5576170799862822,7.435722794037429e-17,0.00017800671977337141
local_z,real_amplitudes,10,8,circular,noisy,3.012014064812329,0.01744186862143594,5.527673216377728e-22,1.668859185623787,8.672851169328395e-05,1.1385586375599547e-21
local_z,real_amplitudes,10,8,linear,noiseless,2.8078912251851937,5.5860982506317215e-14,0.011261150792006649,0.5576170799862822,7.435722794037429e-17,0.005435641774838514
local_z,real_amplitudes,10,8,linear,noisy,3.012014064812329,0.01744186862143594,0.005608704539688611,1.668859185623787,8.672851169328395e-05,0.0026439555774921903
local_z,rotation_only,4,1,linear,noiseless,0.5862695115837218,2.71327404988142e-15,0.23044327155278194,0.06316655144037632,2.4528140976182035e-17,0.14201036778828652
local_z,rotation_only,4,1,linear,noisy,0.7682592695236823,0.00149590629212427,0.22251434046820778,0.21924205074360753,1.3381292142901454e-16,0.14825460105642402
local_z,rotation_only,4,2,linear,noiseless,0.9801890157908876,5.574873895852761e-15,0.41035030330556144,0.18498017759969085,6.230935435274096e-17,0.054114831822946095
local_z,rotation_only,4,2,linear,noisy,1.4752983739885632,0.00291013374516366,0.3762138735693502,0.6285819192339991,2.8366095770967328e-05,0.052672026685780284
local_z,rotation_only,4,4,linear,noiseless,0.9311575678669591,1.1236678254533672e-14,0.36769568260466884,0.10192826957292081,1.0719955658634488e-16,0.17215773213700938
local_z,rotation_only,4,4,linear,noisy,1.2853263465988323,0.0053818656619248,0.3273874542831126,0.500892619167337,2.2818781138799427e-05,0.17060067987611982
local_z,rotation_only,4,8,linear,noiseless,0.6400006134067008,2.2572055335956518e-14,0.31494866532192634,0.07667017575436937,1.2029346025294906e-16,0.1352818722189391
local_z,rotation_only,4,8,linear,noisy,0.9699048655074851,0.01065344253672801,0.30164627234099284,0.20188200966770542,5.246302416270515e-05,0.11801077923310518
local_z,rotation_only,8,1,linear,noiseless,0.45400517738861756,5.3356208340460395e-15,0.23204812618040022,0.13507471216211686,3.019430179860406e-17,0.14318328782948117
local_z,rotation_only,8,1,linear,noisy,0.5093140232360545,0.00258089377668098,0.23906393774987061,0.4979172510273443,1.9886352586694199e-16,0.15297650789557943
local_z,rotation_only,8,2,linear,noiseless,3.694543312748926,1.1014633649608639e-14,0.40699588524382396,0.44750694632368504,4.8949099573829255e-17,0.05286415637722827
local_z,rotation_only,8,2,linear,noisy,4.22996494877582,0.00455915100889134,0.3967228509035271,1.2643800921263402,5.4590165463410454e-05,0.06290361039405687
local_z,rotation_only,8,4,linear,noiseless,3.8356625563557842,2.2366331009493482e-14,0.38345888942060513,0.581304270056017,4.848341109633881e-17,0.18034520251820577
local_z,rotation_only,8,4,linear,noisy,3.4311301008842916,0.0082840056973182,0.37797287860970064,1.3949306761350846,6.898665719216078e-05,0.1764463397765359
local_z,rotation_only,8,8,linear,noiseless,2.4874639300275314,4.502886952195695e-14,0.3283801029022686,0.30571622077969113,4.5149676343261534e-17,0.12589245218177925
local_z,rotation_only,8,8,linear,noisy,2.1097931861807253,0.016200137229379512,0.32184760304760024,0.8425249817069339,0.00010168151462415635,0.12365237540167069
local_z,rotation_only,10,1,linear,noiseless,0.3636146533577092,6.323275236752579e-15,0.23729189538694362,0.3266131143382107,2.6998945992926267e-17,0.15310875099863427
local_z,rotation_only,10,1,linear,noisy,0.10748475651087093,0.00292260925237601,0.23720134499820134,0.18979413906465256,1.6630579130358787e-16,0.16776224296357167
local_z,rotation_only,10,2,linear,noiseless,5.7876029793567385,1.3345657912111619e-14,0.4202041622155172,0.8842414362990414,6.630024103890392e-17,0.05535498167933149
local_z,rotation_only,10,2,linear,noisy,5.809162471591025,0.0049713163905860695,0.39994890735659283,3.3239770528911197,5.291796777790857e-05,0.09115458783934607
local_z,rotation_only,10,4,linear,noiseless,5.643323413182903,2.751576744230988e-14,0.37758643183393753,0.5647349496767058,7.019325991284925e-17,0.17658195438653454
local_z,rotation_only,10,4,linear,noisy,5.902988054284658,0.008953693661206439,0.36590766610798425,2.684282300896662,5.7402197059238566e-05,0.1859131200576122
local_z,rotation_only,10,8,linear,noiseless,2.8078912251851937,5.5860982506317215e-14,0.32745849009581324,0.5576170799862822,7.435722794037429e-17,0.12726476387512145
local_z,rotation_only,10,8,linear,noisy,3.012014064812329,0.01744186862143594,0.30444751038303525,1.668859185623787,8.672851169328395e-05,0.13000770319206842
zz,real_amplitudes,4,1,circular,noiseless,0.04704637624153339,0.7192160142974947,0.04785571320801535,0.019075931678885834,0.015624376559396714,0.024940648939959995
zz,real_amplitudes,4,1,circular,noisy,0.9197620764407807,0.7649663437148504,0.03213845931000337,0.09694213219636912,0.036581231173518046,0.019653177046105245
zz,real_amplitudes,4,1,full,noiseless,0.020031355805662558,0.8370596608321745,0.050893932360470275,0.004092779865354257,0.01341195839636854,0.02998152963343109
zz,real_amplitudes,4,1,full,noisy,1.6269842924485594,0.8672580980616065,0.027620444620309187,0.06793321329091279,0.032367646545465575,0.020243803226362236
zz,real_amplitudes,4,1,linear,noiseless,0.07697829684105043,0.5999658171458554,0.0936920799280426,0.01926858816941949,0.015991645911607497,0.05667151318868491
zz,real_amplitudes,4,1,linear,noisy,0.2853030641882818,0.62703124778502,0.08461374028469196,0.08128846222533621,0.04620963832411829,0.05642219543418035
zz,real_amplitudes,4,2,circular,noiseless,0.04403010920772221,0.607219397325009,0.01516237916736618,0.018261336319198303,0.01892652481207418,0.007664002396400764
zz,real_amplitudes,4,2,circular,noisy,3.505264672805834,0.7562611750086792,0.00438973272785538,0.15823194502232632,0.03223280668877958,0.003345806008502577
zz,real_amplitudes,4,2,full,noiseless,0.03227957626646542,0.7556613941859395,0.05853179333995025,0.01125799122063299,0.015034126850960595,0.018807922241779473
zz,real_amplitudes,4,2,full,noisy,6.143277645977891,0.8785010613736647,0.01622830684217706,0.16028814024252208,0.027484802031612562,0.007705023963345783
zz,real_amplitudes,4,2,linear,noiseless,0.08199209564130874,0.4635413631396809,0.10420521470692712,0.017742371482099405,0.021510470100009556,0.0632614929133075
zz,real_amplitudes,4,2,linear,noisy,1.0359413918863856,0.5529126440121156,0.07597375140157175,0.1410762847655509,0.04947307952219804,0.04711385273461047
zz,real_amplitudes,4,4,circular,noiseless,0.06470033421738382,0.6349843146665881,0.02279287205792441,0.022305271312926606,0.015764955812020632,0.007983033877728066
zz,real_amplitudes,4,4,circular,noisy,10.352130882244493,0.880623145100494,0.0014588613080379598,0.24274921896696147,0.022090637252677955,0.0005490273004786582
zz,real_amplitudes,4,4,full,noiseless,0.04018454606274583,0.7385287924554648,0.03453598846722159,0.012765471568036181,0.012237396916358894,0.006848737546394714
zz,real_amplitudes,4,4,full,noisy,15.881805399766098,0.9469866864415291,0.00072152543757286,0.18696551384659874,0.012480763908673797,0.00026553015018216194
zz,real_amplitudes,4,4,linear,noiseless,0.12693654711747934,0.5094677953619312,0.03489973878241092,0.03602464430849934,0.01766570943523774,0.022999117747276684
zz,real_amplitudes,4,4,linear,noisy,2.613799932413943,0.6492908509077784,0.018505222408679512,0.1440622743406015,0.03940559466709227,0.011922506336486425
zz,real_amplitudes,4,8,circular,noiseless,0.07093534218555171,0.6721922936871241,0.03440529216889293,0.009387300063052276,0.016406459964695533,0.0060501105260199846
zz,real_amplitudes,4,8,circular,noisy,26.799850536455477,0.9710597348984027,8.365899697030356e-05,0.3362059489315618,0.007547612101017914,2.4330705338998426e-05
zz,real_amplitudes,4,8,full,noiseless,0.055224723739624136,0.7530843656873427,0.02690507392440102,0.013362974682250953,0.01130969125374284,0.007068249877458996
zz,real_amplitudes,4,8,full,noisy,39.63237014519654,0.9913355149548309,1.7503643372496183e-05,0.3845015870591203,0.0031647264817942595,5.474188760816771e-06
zz,real_amplitudes,4,8,linear,noiseless,0.12523681590043517,0.5466658815289355,0.02969064423838631,0.03256226293658972,0.01828487773327424,0.005854198413914956
zz,real_amplitudes,4,8,linear,noisy,6.039092938147782,0.7781211710398,0.00593872672485745,0.19330933846837117,0.034128574464647524,0.001975978581972234
zz,real_amplitudes,8,1,circular,noiseless,0.08359042084975259,0.7191896456587531,0.07567603568585898,0.05292510511939075,0.008603585713564368,0.030040216672219157
zz,real_amplitudes,8,1,circular,noisy,28.9307379411975,0.8569800508047765,6.5470391298598635e-28,2.1185167996433782,0.02305893774094683,7.904567156318845e-28
zz,real_amplitudes,8,1,full,noiseless,0.013384121800950579,0.9609325576072166,0.00268653101012686,0.01306801040701107,0.004636414885344384,0.0005679318037046361
zz,real_amplitudes,8,1,full,noisy,310.42126665942885,0.9892134195312867,2.5922313008702344e-33,6.30019783245291,0.0045559862734930135,5.1355576582538145e-34
zz,real_amplitudes,8,1,linear,noiseless,0.10169746605028865,0.6596582794625044,0.09602822687262494,0.03781475268723001,0.009628758665012099,0.058999398201098494
zz,real_amplitudes,8,1,linear,noisy,15.278318201536639,0.8119723214329904,0.08606985395834547,2.4111194783032497,0.02939137913009841,0.05400812948890928
zz,real_amplitudes,8,2,circular,noiseless,0.07301243118105546,0.620858470561206,0.00699021732140311,0.02764713067896887,0.009383744336960135,0.0077616029387584115
zz,real_amplitudes,8,2,circular,noisy,162.60607077847325,0.9149423099460611,1.327309114953848e-07,5.563325122987885,0.013559041860668045,1.3197429748148254e-07
zz,real_amplitudes,8,2,full,noiseless,0.01189503481794536,0.9534601767501284,0.0025319887649837298,0.005532187602544685,0.004731747285350233,0.0008696102288714443
zz,real_amplitudes,8,2,full,noisy,inf,0.9999685734893141,1.1428530147118807e-34,,3.918804462581983e-06,3.183315178485455e-35
zz,real_amplitudes,8,2,linear,noiseless,0.14127102842494046,0.5398153519391674,0.09945473910957664,0.034971385907881194,0.010893610756509811,0.059079584780898246
zz,real_amplitudes,8,2,linear,noisy,35.67321800264611,0.782257893176593,0.08894959245760761,2.22387687237252,0.021635843703697446,0.0503771357042316
zz,real_amplitudes,8,4,circular,noiseless,0.10262747240993571,0.6819112446430131,0.0028684752099600998,0.03204276574394117,0.009243328690503571,0.0012561424263285365
zz,real_amplitudes,8,4,circular,noisy,inf,0.9631908718447878,6.066155992284045e-10,,0.006480996417661711,5.760155786284795e-10
zz,real_amplitudes,8,4,full,noiseless,0.0014192943188716702,0.9573529657981921,0.0021753241681710797,0.0008795459008603017,0.003873042401420275,0.0002809779872369439
zz,real_amplitudes,8,4,full,noisy,inf,0.9999677823724957,1.127012036335214e-29,,2.204297905605059e-06,4.2235724483983606e-30
zz,real_amplitudes,8,4,linear,noiseless,0.22511792326905028,0.5987325964797876,0.030885590307169846,0.04426737051136962,0.009532308489810914,0.025468372389375632
zz,real_amplitudes,8,4,linear,noisy,83.4164459265679,0.8496306684718068,0.015871328471634038,5.873733415618964,0.021509474728182633,0.013606098761368798
zz,real_amplitudes,8,8,circular,noiseless,0.0763791906826153,0.7550791148303151,0.0019828145669029103,0.023000555653853845,0.009329985711006725,0.0003171156257019363
zz,real_amplitudes,8,8,circular,noisy,inf,0.998010539147644,7.468370743490279e-15,,0.00065662261449656,1.8526752160467576e-14
zz,real_amplitudes,8,8,full,noiseless,0.0015470362227326623,0.9677671154417992,0.00201287866564553,0.0024321804988230423,0.003586070115836589,0.00015094525359539836
zz,real_amplitudes,8,8,full,noisy,inf,0.9999692763691737,3.17573706278916e-34,,4.6474779011626305e-06,6.961926595118661e-35
zz,real_amplitudes,8,8,linear,noiseless,0.1889468286902946,0.6539349239855644,0.007792961487396439,0.03766832663103761,0.012421604680215645,0.003296458360508595
zz,real_amplitudes,8,8,linear,noisy,190.08695382618865,0.9153672373030796,0.0018690941722740127,8.86718449570526,0.01171547564788503,0.0020241002439077317
zz,real_amplitudes,10,1,circular,noiseless,0.027843838974266864,0.7197162316821908,0.05813491687183152,0.019131315383666195,0.00692242349478003,0.023512434479717254
zz,real_amplitudes,10,1,circular,noisy,inf,0.9086955791178927,0.02095891239652535,,0.015381024206946835,0.016026645078437814
zz,real_amplitudes,10,1,full,noiseless,8.740648201398856e-10,0.9699387352770439,0.0007770412281835699,0.0,0.003398348858895237,0.0002986130897954118
zz,real_amplitudes,10,1,full,noisy,inf,0.9999846484573924,2.0859503727469963e-24,,1.2044796159006054e-06,1.515076736541569e-24
zz,real_amplitudes,10,1,linear,noiseless,0.04515665131056456,0.6734424174116687,0.09873498786347239,0.05710610149020388,0.008137855086674077,0.06054539637069647
zz,real_amplitudes,10,1,linear,noisy,inf,0.8506897865569526,0.0850752501074509,,0.015710032808774598,0.04917382239794557
zz,real_amplitudes,10,2,circular,noiseless,0.0400154905459769,0.6235034181479485,0.00574898608285018,0.07081922222142979,0.008430375936811127,0.005900384405874639
zz,real_amplitudes,10,2,circular,noisy,inf,0.9052526264418042,1.895697773798171e-07,,0.01263869680423692,1.5842621332572586e-07
zz,real_amplitudes,10,2,full,noiseless,8.740648201398856e-10,0.9674033690677405,0.0007421254473917,0.0,0.003506421221563436,0.0003128985663425669
zz,real_amplitudes,10,2,full,noisy,inf,0.999986801605749,7.157886499942526e-26,,2.0564552069379273e-06,2.5625407736328935e-26
zz,real_amplitudes,10,2,linear,noiseless,0.05647279419325468,0.5608352770600701,0.10311253200462611,0.05861844383711646,0.007468086936398545,0.06004157449376017
zz,real_amplitudes,10,2,linear,noisy,inf,0.8268691599947999,0.08347442729461725,,0.015536695234109329,0.052620811494672175
zz,real_amplitudes,10,4,circular,noiseless,0.061216621027315864,0.6866660761009964,0.00136303952631138,0.05877202348312593,0.008731722758293349,0.0013279020746867684
zz,real_amplitudes,10,4,circular,noisy,inf,0.9698259933876091,5.996378232116449e-35,,0.005742963515668004,6.689939592037408e-35
zz,real_amplitudes,10,4,full,noiseless,8.740648201398856e-10,0.9734481772248559,0.00058447932778692,0.0,0.003060360076310847,0.000127805813082241
zz,real_amplitudes,10,4,full,noisy,inf,0.9999868209035307,1.0157066608948622e-35,,2.0488021404386334e-06,2.280581104673143e-36
zz,real_amplitudes,10,4,linear,noiseless,0.10483145095406465,0.6180118232615313,0.032680666960716795,0.07291929461931054,0.008031800946919902,0.02909902089951492
zz,real_amplitudes,10,4,linear,noisy,inf,0.8806131709764692,0.01660511070727459,,0.01296979322558621,0.02079770956488291
zz,real_amplitudes,10,8,circular,noiseless,0.048066728945133926,0.7568732307648006,0.00046269649547403,0.06136942467737587,0.009841357606379872,4.6658990175669965e-05
zz,real_amplitudes,10,8,circular,noisy,inf,0.9947471353581296,2.378219420112824e-35,,0.0013674667114301092,5.3627777856024165e-36
zz,real_amplitudes,10,8,full,noiseless,8.740648201398856e-10,0.9810393372208879,0.00050726258453609,0.0,0.0023692399829608386,3.987068745395635e-05
zz,real_amplitudes,10,8,full,noisy,inf,0.9999842945674171,1.2831128177973194e-35,,6.648486870467286e-07,2.805889409388484e-36
zz,real_amplitudes,10,8,linear,noiseless,0.09675499217332617,0.6782088890468441,0.00717829803174117,0.1182296917447303,0.0126018613678088,0.0028507704737783797
zz,real_amplitudes,10,8,linear,noisy,inf,0.9322269257315476,0.0010377705378029967,,0.009728391473613226,0.0012426922899467774
zz,rotation_only,4,1,circular,noiseless,0.04704637624153339,0.7192160142974947,0.0844256344996365,0.019075931678885834,0.015624376559396714,0.0769180465394419
zz,rotation_only,4,1,circular,noisy,0.9197620764407807,0.7649663437148504,0.07039742520338835,0.09694213219636912,0.036581231173518046,0.06549087995097837
zz,rotation_only,4,1,full,noiseless,0.020031355805662558,0.8370596608321745,0.054491216350082715,0.004092779865354257,0.01341195839636854,0.050105222868394736
zz,rotation_only,4,1,full,noisy,1.6269842924485594,0.8672580980616065,5.192276360708382e-10,0.06793321329091279,0.032367646545465575,7.23644107177631e-10
zz,rotation_only,4,1,linear,noiseless,0.07697829684105043,0.5999658171458554,0.09732842064033365,0.01926858816941949,0.015991645911607493,0.08394490293484953
zz,rotation_only,4,1,linear,noisy,0.28332199370885663,0.627033081297655,0.09044105043318544,0.08433075987441452,0.04620422869792103,0.08024106747199132
zz,rotation_only,4,2,circular,noiseless,0.04403010920772221,0.607219397325009,0.21798181639210945,0.018261336319198303,0.01892652481207418,0.11669669567310342
zz,rotation_only,4,2,circular,noisy,3.505264672805834,0.7562611750086792,0.13546042767027683,0.15823194502232632,0.03223280668877958,0.07455978901959197
zz,rotation_only,4,2,full,noiseless,0.03227957626646542,0.7556613941859395,0.12792188762793724,0.01125799122063299,0.015034126850960595,0.08107417594417957
zz,rotation_only,4,2,full,noisy,6.143277645977891,0.8785010613736647,0.060613411418776866,0.16028814024252208,0.027484802031612562,0.04327543161056329
zz,rotation_only,4,2,linear,noiseless,0.08199209564130874,0.4635413631396809,0.25059983292142396,0.017742371482099405,0.021510470100009556,0.16526453472046185
zz,rotation_only,4,2,linear,noisy,1.0359413918863856,0.5529126440121156,0.20939472250544172,0.1410762847655509,0.04947307952219804,0.1402724089252972
zz,rotation_only,4,4,circular,noiseless,0.06470033421738382,0.6349843146665881,0.15699924987211228,0.022305271312926606,0.015764955812020632,0.11964997962644164
zz,rotation_only,4,4,circular,noisy,10.352130882244493,0.880623145100494,0.05739361856242483,0.24274921896696147,0.022090637252677955,0.046726055348819885
zz,rotation_only,4,4,full,noiseless,0.04018454606274583,0.7385287924554648,0.10117886089901754,0.012765471568036181,0.012237396916358894,0.07190526950211339
zz,rotation_only,4,4,full,noisy,15.881805399766098,0.9469866864415291,0.02186645027302849,0.18696551384659874,0.012480763908673797,0.018047609026775057
zz,rotation_only,4,4,linear,noiseless,0.12693654711747934,0.5094677953619312,0.1362813397695682,0.03602464430849934,0.01766570943523774,0.13717875196033433
zz,rotation_only,4,4,linear,noisy,2.613799932413943,0.6492908509077784,0.11238814654007538,0.1440622743406015,0.03940559466709227,0.12892134325268606
zz,rotation_only,4,8,circular,noiseless,0.07093534218555171,0.6721922936871241,0.09856767344242527,0.009387300063052276,0.016406459964695533,0.09328834563582682
zz,rotation_only,4,8,circular,noisy,26.799850536455477,0.9710597348984027,0.01315164058979322,0.3362059489315618,0.007547612101017914,0.013352116573075236
zz,rotation_only,4,8,full,noiseless,0.055224723739624136,0.7530843656873427,0.06258171988086993,0.013362974682250953,0.01130969125374284,0.05327441139440709
zz,rotation_only,4,8,full,noisy,39.63237014519654,0.9913355149548309,3.6967155321432774e-34,0.3845015870591203,0.0031647264817942595,6.23988646925563e-35
zz,rotation_only,4,8,linear,noiseless,0.12523681590043517,0.5466658815289355,0.1626757270052575,0.03256226293658972,0.01828487773327424,0.13488207832248827
zz,rotation_only,4,8,linear,noisy,6.039092938147782,0.7781211710398,0.09885030715398689,0.19330933846837117,0.034128574464647524,0.09292296621891784
zz,rotation_only,8,1,circular,noiseless,0.08359042084975259,0.7191896456587531,0.048625906339090905,0.05292510511939075,0.008603585713564368,0.04297055135309648
zz,rotation_only,8,1,circular,noisy,28.9307379411975,0.8569800508047765,1.2192947540690175e-33,2.1185167996433782,0.02305893774094683,8.580378568834853e-34
zz,rotation_only,8,1,full,noiseless,0.013384121800950579,0.9609325576072166,0.0005849157942165332,0.01306801040701107,0.004636414885344384,0.0011005980696490092
zz,rotation_only,8,1,full,noisy,310.42126665942885,0.9892134195312867,3.6553466990420463e-34,6.30019783245291,0.0045559862734930135,7.353732158221064e-34
zz,rotation_only,8,1,linear,noiseless,0.10169746605028865,0.6596582794625044,0.09747777759245338,0.03781475268723001,0.009628758665012099,0.08522692195419782
zz,rotation_only,8,1,linear,noisy,15.278318201536639,0.8119723214329904,0.09436846585399955,2.4111194783032497,0.02939137913009841,0.08447901208528762
zz,rotation_only,8,2,circular,noiseless,0.07301243118105546,0.620858470561206,0.1350324249482892,0.02764713067896887,0.009383744336960135,0.14129559224310909
zz,rotation_only,8,2,circular,noisy,162.60607077847325,0.9149423099460611,3.1819803901806026e-33,5.563325122987885,0.013559041860668045,4.622021856806852e-33
zz,rotation_only,8,2,full,noiseless,0.01189503481794536,0.9534601767501284,0.00227150633844301,0.005532187602544685,0.004731747285350233,0.0034580447277069173
zz,rotation_only,8,2,full,noisy,inf,0.9999685734893141,1.3708659004411946e-34,,3.918804462581983e-06,6.136335411160604e-35
zz,rotation_only,8,2,linear,noiseless,0.14127102842494046,0.5398153519391674,0.24568078889253747,0.034971385907881194,0.010893610756509811,0.1651497753873195
zz,rotation_only,8,2,linear,noisy,35.67321800264611,0.782257893176593,0.21449171756560478,2.22387687237252,0.021635843703697446,0.1326992603603485
zz,rotation_only,8,4,circular,noiseless,0.10262747240993571,0.6819112446430131,0.13440818412515557,0.03204276574394117,0.009243328690503571,0.10445465902079486
zz,rotation_only,8,4,circular,noisy,inf,0.9631908718447878,8.154834010341525e-24,,0.006480996417661711,1.1652817645759692e-23
zz,rotation_only,8,4,full,noiseless,0.0014192943188716702,0.9573529657981921,0.0032155742581312895,0.0008795459008603017,0.003873042401420275,0.00545572367650974
zz,rotation_only,8,4,full,noisy,inf,0.9999677823724957,7.478742631069937e-06,,2.204297905605059e-06,1.0573743098995104e-06
zz,rotation_only,8,4,linear,noiseless,0.22511792326905028,0.5987325964797876,0.1349392257137409,0.04426737051136962,0.009532308489810914,0.16326260695084052
zz,rotation_only,8,4,linear,noisy,83.4164459265679,0.8496306684718068,0.10966158762499398,5.873733415618964,0.021509474728182633,0.13620206110146063
zz,rotation_only,8,8,circular,noiseless,0.0763791906826153,0.7550791148303151,0.08945801995075363,0.023000555653853845,0.009329985711006725,0.10919198299214804
zz,rotation_only,8,8,circular,noisy,inf,0.998010539147644,1.1354993937229421e-33,,0.00065662261449656,1.061556784091301e-33
zz,rotation_only,8,8,full,noiseless,0.0015470362227326623,0.9677671154417992,0.00456063912253781,0.0024321804988230423,0.003586070115836589,0.006184117120316909
zz,rotation_only,8,8,full,noisy,inf,0.9999692763691737,2.2168078500449786e-34,,4.6474779011626305e-06,6.315362453129205e-35
zz,rotation_only,8,8,linear,noiseless,0.1889468286902946,0.6539349239855644,0.14857819372771422,0.03766832663103761,0.012421604680215645,0.13027392609070726
zz,rotation_only,8,8,linear,noisy,190.08695382618865,0.9153672373030796,0.08682712794999214,8.86718449570526,0.01171547564788503,0.09148716184150452
zz,rotation_only,10,1,circular,noiseless,0.027843838974266864,0.7197162316821908,0.07286237693635704,0.019131315383666195,0.00692242349478003,0.07274891550609693
